epoch,train_loss,val_loss
167,0.009069210450323722,0.03956440881508363
168,0.00888980589653548,0.03798833214836505
169,0.0090140541261439,0.04126938893660135
170,0.00884378964962115,0.03940304049529227
171,0.008856994299324432,0.03823680190010995
172,0.008808604450202219,0.03942706910818291
173,0.008786671405300872,0.04091204680189876
174,0.008847053397808148,0.03926980747141769
175,0.0086803038458794,0.038772360848248144
176,0.008641311387868918,0.04030484654157225
177,0.008792934814374083,0.04099390812433739
178,0.008763324535043852,0.03886617882616797
179,0.008592174686269381,0.039115642307118774
180,0.008653216820955316,0.04098046616933145
181,0.008636226864951408,0.03985828949734369
182,0.008708453813690504,0.03789398552925512
183,0.008558111355461681,0.04014699119540261
184,0.008565644545740781,0.040042062152223626
185,0.008468718311684921,0.04060724932698264
186,0.008697558444057717,0.03934160592498095
187,0.008416491018808637,0.040226889680561824
188,0.008640885727921613,0.04107679858745031
189,0.008352456400099758,0.04091282241488612
190,0.00863659578761987,0.039548123927543165
191,0.008432163636337218,0.04129896093766441
192,0.008478206069305399,0.04050015099540233
193,0.00834478989407382,0.04042026019466567
194,0.00855523490932667,0.03990655915330204
195,0.00822843365993966,0.040604663379945276
196,0.008270023327441112,0.04127339786968374
197,0.008224648083288655,0.039544739048574404
198,0.008221251072230889,0.042038331227598064
199,0.008168794223296657,0.040432293632834196
200,0.008208362423020402,0.04172825421507892
201,0.008149512872279495,0.04060080983339726
202,0.008304069089268696,0.040341501836120994
203,0.008119632374307168,0.04197382899373964
204,0.0081431244402023,0.042778978457004485
205,0.008290781562022615,0.03802095221855736
206,0.008191184311355175,0.04073207788848692
207,0.00812902888244617,0.04063882101305146
208,0.008017311494962077,0.04166197473265471
209,0.008015719854633145,0.04165135602428452
210,0.007994858807607932,0.04048208138476443
211,0.008013534035408486,0.04232484160071954
212,0.00797221615126687,0.04073080773012927
213,0.007906006057220269,0.042178560806009124
214,0.00790812180327886,0.041310906309054506
215,0.007910860970608261,0.04174601394825201
216,0.007997770627294518,0.04114587457051798
217,0.007857197024602434,0.0421478572995764
218,0.007967457063369755,0.04158535507079343
219,0.007884553091188063,0.04160191420694446
220,0.008018270888549282,0.04128628581715284
221,0.007878063876522179,0.041897344357663784
222,0.008097343433519208,0.04156472754252349
223,0.007794003578752076,0.0419305090958981
224,0.007914517640415524,0.04101018003762719
225,0.0078024774750641524,0.042923465265624385
226,0.00801006236721237,0.04154528417170938
227,0.007811312461685362,0.04152027850705415
228,0.008088571384500282,0.0414730444162568
229,0.007731482423733029,0.04274227414661865
230,0.007990165072629915,0.043527285503840864
231,0.007642554297661374,0.04168601279397446
232,0.007855354375357152,0.04124728246998798
233,0.007647618086000218,0.042304815839273875
234,0.007601271695563382,0.042267094176022126
235,0.0076396812818694615,0.04110472278016191
236,0.007690347987287917,0.041962488842243
237,0.007680969864497207,0.042311417727489614
238,0.007545336706172162,0.0428168378902552
239,0.007618032298543091,0.04185575212342769
240,0.007619227880920513,0.04096622166431787
241,0.00792001244482564,0.04451452531941602
242,0.007770847837006247,0.04127434973875904
243,0.0076754815430245425,0.043149293418410624
244,0.0076309586808914545,0.04192040337281983
245,0.00762982832081219,0.04129003795079888
246,0.007513750380871623,0.042532903902412524
247,0.007502922424169362,0.04279658034115436
248,0.007498612197206714,0.042846062326705125
249,0.007492723165033799,0.042077833786799974
250,0.007501302147363799,0.044364284697578
251,0.007531741483874183,0.04200957127635516
252,0.007385744711036935,0.04373386352182267
253,0.007521307634934897,0.042148047289801906
254,0.007383837487626045,0.0424114303989915
255,0.007346304764366124,0.042165406501635715
256,0.0073160537584009795,0.04331019481230334
257,0.007336158409499354,0.04299217316480896
258,0.00731443469573145,0.04255052930083187
259,0.0072853285103770885,0.04301318019144757
260,0.007346885470100049,0.04299107778921027
261,0.007341233397679917,0.04406021191098324
262,0.007250343056318311,0.04247174111688687
263,0.007278126903943506,0.04267431526544312
264,0.007319688903305449,0.04346231373673303
265,0.007241252038452727,0.04354613189176552
266,0.007246196343478253,0.04256402305117229
267,0.007241536728710262,0.04373579801273949
268,0.00742249030537673,0.04218740098407444
269,0.00723957495475961,0.0452886947749655
270,0.007285924669398589,0.04330607715949262
271,0.007203757644415537,0.044191686811579645
272,0.0072587520570684405,0.04263839349486632
273,0.007167738106788782,0.04491210661518249
274,0.0071205974540665485,0.043449578100364344
275,0.0071423523729067795,0.042709369620064865
276,0.007127812503737517,0.0438466530008522
277,0.007108734397339407,0.04466979853019123
278,0.007069399873725857,0.04397287334778347
279,0.007169616742071317,0.043631069446003555
280,0.007144824643850943,0.04299838928829287
281,0.007034021376769462,0.04463724414439461
282,0.007089314549277438,0.04460504466574558
283,0.007091957502632446,0.04378648507426531
284,0.0071207497972632745,0.04315303557404269
285,0.007223974648260197,0.04540636187781857
286,0.00706557425818035,0.04342386065392403
287,0.007311970793667119,0.04390670574656778
288,0.006974774405272287,0.04277586125876803
289,0.007250491203281257,0.04541078763006132
290,0.007165431278860864,0.04368298884769687
291,0.0072381248137331974,0.0440888186398466
292,0.006953519052762863,0.04408402815461426
293,0.006959753050561249,0.04474666764329759
294,0.006990747498435333,0.04314086538843251
295,0.007038669928921953,0.04510069397305932
296,0.006870858112300045,0.044865482214273424
297,0.007121472112477695,0.044585481321556514
298,0.0070058568128856065,0.04415382650394045
299,0.006835534412906879,0.044400424103869233
300,0.007151806628834811,0.04318818714668706
301,0.007135980459856402,0.04572810476634342
302,0.006816883765550737,0.04404915577433879
303,0.006871275367733341,0.0448022488420465
304,0.006924054593509275,0.04533103524132339
305,0.0068220494051210645,0.04459935940608406
306,0.006836407371199373,0.04344125665396573
307,0.007024968857261493,0.04615871591622208
308,0.0068619206783580855,0.043922322016435734
309,0.006797184291034784,0.04418414687587932
310,0.006785811892098942,0.04442181044381057
311,0.006761559692609367,0.04547116905210816
312,0.006841075744325696,0.045322103054837325
313,0.0067809923698775,0.04368345425803446
314,0.00688460611114353,0.044897846735105024
315,0.006790393517957458,0.04427896774312968
316,0.006759597615486155,0.044762014132912885
317,0.007102373858877548,0.04641756146830725
318,0.006744299939262457,0.04383432619678359
319,0.006676583341295177,0.044694368303605576
320,0.006801655725782123,0.04498690394020861
321,0.006890502422454112,0.043495850291784606
322,0.0066087293027287134,0.04433042234296405
323,0.006895018565745696,0.046153447776627034
324,0.006675695051695646,0.04527143450085629
325,0.006678652626300002,0.04466922822501567
326,0.0066470464433216365,0.046368882367589216
327,0.006602628653972803,0.045311148804832675
328,0.0066057687226669754,0.044632777148336106
329,0.006532628464534951,0.0442780964335927
330,0.006641869840557174,0.0454731455717946
331,0.006561726928788155,0.04514884240707418
332,0.00688967698080696,0.04529207844268796
333,0.006810907900614417,0.04541026554301117
334,0.0067534153042034676,0.045926898524001475
335,0.006987634320755952,0.045024997634671056
336,0.006472862739386662,0.044521544051427865
337,0.0068562068739128346,0.046087519678366634
338,0.006505285873020491,0.0446265358236661
339,0.006812629803447862,0.04471503344741296
340,0.006851195848531814,0.045785991982374284
341,0.006510272941598856,0.0430417612089691
342,0.00669607900565599,0.04518983185600184
343,0.006560747676270369,0.04574836766198873
344,0.006535162094661713,0.045985871445534614
345,0.00660501647998672,0.04433787011684969
346,0.006636789267734429,0.045981097173532
347,0.006702386474457905,0.045486918571142565
348,0.006513508459242096,0.04413890754739289
349,0.006480693530691201,0.04486484492728729
350,0.006499939883396761,0.046575694322213035
351,0.00650516743600744,0.04561320097195876
352,0.006382698549823893,0.044690489467760365
353,0.006446985738027065,0.04467493167339113
354,0.006391063844337044,0.04602091337352817
355,0.006421155086514527,0.04509797400155783
356,0.0064107056205707285,0.04450180851246763
357,0.006502659322281279,0.045500559229453695
358,0.006393035568917428,0.04560500870642081
359,0.006456640362153471,0.04520149028223481
360,0.006461472770153648,0.04619868789594762
361,0.006488772154949824,0.04488222656600199
362,0.0063608249356472924,0.04541615571064636
363,0.0064110791241158,0.045767212855173246
364,0.006300406829127757,0.044801833101865446
365,0.006331307336219884,0.0453822288453114
366,0.006252660140907729,0.0449477525920029
367,0.006248146468226037,0.04577343631675538
368,0.006236037847101397,0.04539585740845561
369,0.00630059890321655,0.04496123454283817
370,0.00633718300833355,0.045735749079672455
371,0.006287111329451973,0.04655927373375212
372,0.0062190630974998376,0.045159191081428234
373,0.006200888434509749,0.04541052122002728
374,0.006180667354346671,0.04591349105960116
375,0.00619067024241868,0.044964144288809994
376,0.006177997155524475,0.04634779487953509
377,0.006180392006902986,0.04525402359156902
378,0.006170515087125809,0.045142341925345254
379,0.006186588686721534,0.04543158189700818
380,0.006209230648227384,0.0460562059768387
381,0.006315258477142735,0.046391711957643744
382,0.006188110145659104,0.044740528881500784
383,0.006123695183696665,0.04602837510028936
384,0.006188097366953838,0.04569930718776632
385,0.0062063709139844195,0.047061664111924445
386,0.006168648847059268,0.045511386689493005
387,0.006176343020447429,0.0457395860295293
388,0.006160902453143108,0.045692937952753254
389,0.006241280609614583,0.04587349559182696
390,0.006220965820579923,0.046712087942481245
391,0.006171395083276071,0.04552596944021242
392,0.006181347354230462,0.047176718012120346
393,0.00612922937503024,0.04556696262128763
394,0.0063213662124188335,0.046977170249341844
395,0.006159996873295139,0.045284207574383985
396,0.006551363589834211,0.047294541632738774
397,0.00609667530832485,0.04502318054908958
398,0.006324515863219388,0.04690078895020743
399,0.006348131845363342,0.04614429375502688
400,0.006102884685511505,0.046023008123581614
401,0.006664226987212261,0.04834558919308296
402,0.006189666239890849,0.04578718025730849
403,0.0060967895784922255,0.045390105958386835
404,0.006151835874022983,0.0457182133891374
405,0.006081788485808633,0.046871261264077896
406,0.006178278435836158,0.04354820699869392
407,0.006211585800175334,0.046964502145915125
408,0.00651389779813916,0.04539629809179959
409,0.0060988476174344145,0.04736238944829693
410,0.006156069870210642,0.045368114092752154
411,0.006026074376515922,0.04613921003045487
412,0.005936263934172626,0.045353171237501926
413,0.0060096016944226754,0.046424011363826116
414,0.005997641979798177,0.04560894883583538
415,0.005911467714340451,0.04561403627290927
416,0.00594368950975391,0.046039314580613055
417,0.005904434518652467,0.0466389855729133
418,0.005906859297453931,0.04660409328685249
419,0.005910422599596898,0.04625984375336211
420,0.005882455290216866,0.04543668576807874
421,0.005863522421061685,0.04592695242763519
422,0.0059315586873314894,0.045270598525907736
423,0.005882221138708201,0.045976714426055436
424,0.005901052047177754,0.04569620650777589
425,0.006172123462620989,0.04749142021119071
426,0.006179540828249852,0.046092165636460375
427,0.0058983786419972055,0.04602398694367279
428,0.005915864078388713,0.046374998919647636
429,0.005846111394853057,0.04717089889559334
430,0.005920460189433195,0.045441947561321194
431,0.00594486581326541,0.046550103080808834
432,0.006022074423606523,0.046737359468097116
433,0.0060794229078314594,0.046650193661918506
434,0.0059136722282489935,0.04517205131201434
435,0.005799012355660421,0.04717409249540532
436,0.006166143251314002,0.0453168389127
437,0.0060471626847417095,0.04570701059031673
438,0.005857938688696565,0.04641986178785703
439,0.005971359115527145,0.047235116485785184
440,0.005837540323824651,0.044669908948811704
441,0.005843373151407669,0.046231856407999566
442,0.005841371207985935,0.047940771630560985
443,0.005871120236515213,0.04514722204269483
444,0.005780906492661109,0.047060285373380896
445,0.005944238064460008,0.04593986780817646
446,0.005782049314926245,0.04676036645384276
447,0.005923459107336598,0.04632945680442277
448,0.00604661663278994,0.04731126212047853
449,0.005768598612192109,0.04537314104986647
450,0.005788856207936338,0.046722935328429804
451,0.00582658963566877,0.04651860650389747
452,0.005756477472283323,0.046580995833450885
453,0.00573602057219522,0.04582863135944029
454,0.005681132190285535,0.0470209116813687
455,0.005871626322197558,0.04588476033761691
456,0.005877945264362656,0.04737042252280252
457,0.005940555630913803,0.04585482811019254
458,0.006510490880877931,0.048461694919721625
459,0.005969901570741641,0.046656868579879045
460,0.005862208139641923,0.04597932577190522
461,0.005851086320821867,0.04758999312076001
462,0.0057199955717030645,0.04614348702985876
463,0.00579373816633022,0.044531339529249786
464,0.005724340924377119,0.046924749075847094
465,0.005656115482120184,0.045469920372129796
466,0.005623363340156923,0.04720270363077759
467,0.005652256819196508,0.045781699256286834
468,0.005631956430218765,0.046028440460359116
469,0.005774819337537755,0.04690395067256234
470,0.005649488047135721,0.046112316250587676
471,0.0055705684140185405,0.04523612715254014
472,0.0055770204277864575,0.047267942341638024
473,0.005597654627685207,0.045543869257487046
474,0.0055776509641286475,0.04684731413778675
475,0.005582828499943005,0.046212690632042176
476,0.005555135170547404,0.045965646747190426
477,0.005584386237154081,0.04695564210957103
478,0.005664997104206259,0.046716953604719086
479,0.005583403340815127,0.047235719499826745
480,0.005615862206362887,0.04661329023914699
481,0.005699003719540706,0.047354603750735004
482,0.0056036962585295945,0.0445230223963693
483,0.00560701358732608,0.04661226646406685
484,0.0056609057304062805,0.045794430599800484
485,0.005750478928651909,0.04858065917719805
486,0.005782338241118793,0.045170431646152254
487,0.0058387890832622994,0.05064832925643024
488,0.005888919230515911,0.04618286579148669
489,0.005778216742904064,0.047585905161170804
490,0.005934350195954739,0.04565918157767935
491,0.00585454118499398,0.04853649171139071
492,0.005749282810380889,0.04418053966082162
493,0.005657139342758172,0.04711655289977893
494,0.005654991227942671,0.04467171707559323
495,0.005661623597709081,0.047005278869259565
496,0.005539570261556721,0.04479966023940238
497,0.005449693834831834,0.0464195229021119
498,0.0054575453133380155,0.046811729774121874
499,0.005436904996004469,0.04681266575182777
500,0.005409300635810624,0.045235079033517096
501,0.005415188455961417,0.047051652777109036
502,0.005446335129323601,0.045706265995264894
503,0.005374659005925199,0.0465728416118798
504,0.005386519179251609,0.04596292993064368
505,0.005340076274657331,0.04624542681617216
506,0.005415727600164417,0.04681920125447755
507,0.0054704054560119,0.04518501677300409
508,0.005391741135784067,0.04649923577651164
509,0.005367626767714098,0.04686869925262276
510,0.005345104871955837,0.04603927570132189
511,0.005511629800982643,0.04737359725755407
512,0.005354252757358471,0.04552543168012443
513,0.0053526764501239735,0.04736239592776121
514,0.005379081889611669,0.047034149998534204
515,0.005459591457579775,0.04491071938256752
516,0.005416906943735666,0.04758695900163201
517,0.005505065018585033,0.0455903698734328
518,0.0054785554852615145,0.0465297372804995
519,0.005589764955295924,0.04650143110103947
520,0.005290619056161328,0.04695079004374158
521,0.005442612335626835,0.046483236161161505
522,0.005414543172622763,0.04748039613048194
523,0.005270294174207,0.04714310172619455
524,0.005482522652830506,0.045257794976733545
525,0.005551192580979157,0.047938239238408537
526,0.0053736924809900275,0.04413604870278862
527,0.005290264465263375,0.0474991187687628
528,0.005264231881234629,0.045978678270218044
529,0.0054040805680197245,0.046429563299915426
530,0.005329668754722565,0.046716884433704996
531,0.0053147157640317045,0.04703555986261252
532,0.005657006834152709,0.04600888565497498
533,0.005430618001012122,0.04593133003679146
534,0.0052645817996385125,0.049100563182302014
535,0.005480529381137483,0.04484371437760978
536,0.005426187993619544,0.046158658073795954
537,0.005263762221427881,0.047835893197056285
538,0.005669442726426825,0.04575701833063437
539,0.0053431209656905855,0.04641393597621637
540,0.005327667227813128,0.04731891628579596
541,0.005314170063515297,0.04592926882175156
542,0.0052786229082158916,0.04760496464939198
543,0.005356765050375089,0.04485411108319648
544,0.005205985720922659,0.04606840032480088
545,0.005393203942502527,0.044549576754809285
546,0.005469649261037949,0.04808881554094457
547,0.005133015761927967,0.04581202311215335
548,0.005247584480126866,0.04626410923070139
549,0.005189729549667708,0.045703176892638586
550,0.005114545305803965,0.0473802128002781
551,0.005165631504015677,0.04648083244973781
552,0.005318227879675598,0.045661530009099914
553,0.005419145493573116,0.04842872731097284
554,0.005206946601283493,0.045241395077060466
555,0.005439936660305899,0.04855874558149078
556,0.005367342400111331,0.04421704148179006
557,0.005368802784253802,0.04810276373419795
558,0.005370245914054719,0.04546783425450148
559,0.005132929930901395,0.045521928581043286
560,0.005428686620591846,0.04831492563459846
561,0.005209176762624509,0.04558924303729267
562,0.00503071308675656,0.047230459087584116
563,0.0050362082909222615,0.046574776056478424
564,0.005087261589029116,0.046854438516301646
565,0.0051103402727082185,0.044252731851963184
566,0.005273234049480963,0.048448980314475164
567,0.0051634247953786525,0.045811145153610865
568,0.005280478188581336,0.04889616188231696
569,0.005154127431669355,0.04696606917243646
570,0.005035584829383159,0.0464836446322315
571,0.004958715128402023,0.04465046454156632
572,0.005305693480655043,0.04707543956913545
573,0.005253332497740271,0.047070082164420164
574,0.0049240444557444125,0.0458868064417634
575,0.005041065102903384,0.04783603234892492
576,0.005124451103791737,0.045150865826211174
577,0.0049073687464998164,0.0464121428546553
578,0.0050171118735734535,0.04646028665896671
579,0.004948453603979639,0.04537126566397246
580,0.004918565104752912,0.04645826282171292
581,0.005007697860975131,0.045142303620960576
582,0.0050903386939058414,0.04600702464941428
583,0.004961833119819142,0.04540379859634187
584,0.005080988453915001,0.047535867458922056
585,0.005153699610934223,0.04726251716152708
586,0.0051438639728841025,0.04581876562307741
587,0.004862303694703147,0.0448744871051707
588,0.004865203262297688,0.04645992553404049
589,0.0048611873589815245,0.04450230371107556
590,0.004818432598057793,0.047387712514765194
591,0.004823229522279841,0.047332302724336216
592,0.0048748796145510484,0.04642722453204862
593,0.0049165696759550905,0.047804910160680926
594,0.004813225346307459,0.044791823687389404
595,0.004785453151934848,0.04598934165974155
596,0.005028012557261547,0.047013491929256794
597,0.004715512748476076,0.04746722399307507
598,0.004819783224671925,0.04521495974426188
599,0.0049087348191853356,0.04769598736014543
600,0.004726711991100138,0.0462128341448776
601,0.004752010460738256,0.04535795119034274
602,0.004813369302432297,0.046398573354771655
603,0.004670963225840279,0.04728725904846743
604,0.004954403803155238,0.044925673556983764
605,0.004868222773864528,0.046247450931797905
606,0.004698155689952156,0.045416261512121726
607,0.0046393770088221835,0.045783747611975456
608,0.004638643547031709,0.04546533940105676
609,0.004614119055312106,0.046804417276844486
610,0.004639611350497198,0.04590686890652179
611,0.004585913081327876,0.04635573872206341
612,0.004577848132714332,0.046952259206596514
613,0.004590199499232526,0.046119966295662444
614,0.004646203066791594,0.04700938555554233
615,0.004594177331439246,0.046498029787521745
616,0.004718656125325685,0.04619017514835863
617,0.004860082250450759,0.04653865812223864
618,0.005109293909487069,0.04716339845540604
619,0.004859349302387514,0.04356568125337529
620,0.004730040196369445,0.04666884200677457
621,0.0045956273079320415,0.045270385011719684
622,0.0045291523592474806,0.046268546861527614
623,0.004649046450074622,0.04574807533717232
624,0.004732741422929222,0.04683513954060642
625,0.004754474102354162,0.04720857737092685
626,0.005201139460531361,0.046647284747291094
627,0.005100069306756814,0.04726615078094123
628,0.004579187615176095,0.044314110947445785
629,0.004756726795595522,0.04751663106252219
630,0.004467722916804721,0.04610077764848422
631,0.0045167007888792035,0.046960653219174954
632,0.004523765061739305,0.0474812473285175
633,0.004516583854095524,0.04593693590637422
634,0.004532756972831205,0.04707653177389904
635,0.004519892163116239,0.047661240801829756
636,0.004409678464040329,0.04470597170776463
637,0.0045960148981898635,0.04552382476828013
638,0.004776113575150612,0.04924157328476473
639,0.004565834290751654,0.044715893753488556
640,0.004623943593776261,0.0487834934532129
641,0.004549390557778621,0.04620623699985441
642,0.0043721989061653865,0.048683920747905195
643,0.004350569612701611,0.04735226783405269
644,0.004422976495244871,0.04717227681513166
645,0.004578985075263701,0.0486233074634131
646,0.004681067419180398,0.04483618651063508
647,0.0046501716870915085,0.05017897569385573
648,0.004318136228092257,0.04626231781862228
649,0.004390708738304793,0.04716630751342283
650,0.004695489493672765,0.04785795222701277
